"","K225","K040","K041","K221","K042","K043","K044","K045","K046","K047","K049","K053","K054","K055","K057","K056","K058","K059","K060","K061","K062","K063","K064","K208","K065","K066","K067","K068","K069","K070","K071","K072","K073","K074","K075","K200","K076","K077","K078","K214","K079","K080","K081","K082","K083","K084","K085","K211","K086","K087","K088","K089","K090_3","K090_1","K090_2","K091","K092","K093","K094","K095","K096","K097","K098","K099","K100","K101","K102","K103","K104","K105","K106","K226","K138","K130","K118","K110","K132","K113","K114","K119","K115","K120","K174","K121","K133","K131","K149","K150","K153","K134","K154","K155","K167","K107","K108","K156","K157","K158","K122","K123","K135","K171","K151","K143","K152","K139","K141","K172","K116","K124","K125","K202","K159","K111","K144","K142","K126","K173","K145","K146","K168","K177","K140","K148","K169","K117","K160","K147","K109","K127","K217","K128","K161","K112","K212","K136","K137","K176","K162","K163","K129","K166","K164","K170","K205","K165"
"1996/6/12",0,0,0,0,0,0,0,0,0,0,0,0,0,86850,0,1245954,0,282346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,94865,0,0,0,0,0,0,0,0,0,0,0,221752,0,0,0,0,0,0,153937,0,0,0,0,0,0,0,0,0,0,49840,0,0,0,0,0,0,40239,0,0,0,0,626734,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,564271,0,0,0,0,0,0,0,0,0,0,80935,0,0,0,0,0,0,0,0,0,108331,13542,562661,0,0,0,0,727723,0,0,0,0,177387,0,0,0,0,77136,0,0,0,0,0,0,0,0,0,0,0,0,54166
"1996/8/7",0,0,0,0,0,0,0,0,0,0,0,0,0,65138,0,682984,0,159996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,0,0,0,0,0,0,0,27719,0,0,0,0,0,0,1579227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,487,0,0,0,0,0,6771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17933,16038,0,0,0,0,0,0,0,0,0,0,0,0
"1996/9/11",0,6891,0,0,0,0,0,0,0,0,0,0,0,130275,0,982410,0,330041,593143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,551058,0,0,0,0,0,0,0,0,0,0,0,526660,0,0,0,0,0,0,1623291,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12381,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112854,0,0,0,0,0,0,0,0,0,0,121403,0,0,0,0,487,0,0,0,0,18055,6771,281330,0,28583,0,0,582178,0,0,0,0,88694,0,0,0,0,98200,16038,0,0,0,0,0,7053,0,0,13118,15460,0,18055
"1996/10/8",0,13782,0,0,0,21301,0,0,0,0,0,32377,0,21713,0,3458033,0,341965,0,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,545476,0,0,0,0,0,0,0,0,0,0,0,332627,0,0,0,0,0,0,2902183,0,75004,251944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122208,513516,7523,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26191,40468,0,0,0,0,0,0,0,0,0,36110,11285,250072,0,57166,0,0,0,0,0,0,0,0,0,0,0,0,35221,16038,0,0,0,0,0,7053,0,0,0,0,0,0
"1996/11/6",0,13782,0,0,0,31951,0,0,0,0,0,0,0,21713,0,1369888,0,101924,197714,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308312,0,0,0,0,0,30248,0,0,0,0,0,526660,0,0,0,0,1902710,0,2114381,0,0,125972,0,0,0,0,0,0,552986,6595,0,0,0,0,0,0,12381,0,0,0,0,113739,1881,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,39286,53957,0,0,0,0,10220,0,0,0,0,18055,102888,625179,0,114332,0,0,0,0,0,0,0,88694,0,0,0,0,147578,48114,0,0,0,0,0,3527,0,0,13118,0,0,9028
"1996/12/11",0,20674,0,0,0,63902,0,0,0,0,0,0,0,43425,0,3814156,0,465771,790858,88920,36172,0,0,0,0,0,0,0,0,0,0,9874,0,0,0,0,53015,0,0,0,0,0,84693,0,0,0,0,0,1607700,0,0,0,0,2886871,0,2348910,0,0,0,0,0,0,0,0,0,276493,54801,0,0,0,0,0,0,3095,0,0,0,0,0,11285,0,0,0,0,0,0,0,0,0,0,29111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40468,0,0,0,0,13627,0,0,0,48526,0,96029,125036,0,57166,0,0,0,0,0,0,0,0,0,0,0,0,145145,48114,0,0,368497,0,0,14106,10483,0,52473,0,0,18055
"1997/1/8",0,0,0,0,0,53251,0,0,0,0,0,0,0,108563,0,1808924,0,159421,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4102925,0,0,0,0,0,211733,0,0,0,0,0,67995,0,0,0,0,262443,0,3653747,0,37502,0,0,0,0,0,0,0,0,34610,0,0,0,0,0,0,13929,0,0,0,61104,116081,9404,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169281,0,0,0,0,0,0,0,0,0,0,134892,0,0,0,0,487,0,0,0,36112,0,288087,156295,0,128623,0,0,0,0,0,0,0,0,0,0,0,0,350457,32076,0,0,368497,0,0,0,0,0,78710,0,0,0
"1997/2/12",0,0,0,0,0,159754,0,0,0,0,0,0,594245,43425,0,327470,0,291426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4363804,0,0,0,0,0,223832,0,0,0,0,0,966624,0,0,0,0,65611,0,780554,0,0,0,0,0,0,0,0,0,276493,28842,0,0,0,0,0,0,0,0,2762,0,0,386764,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,338563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1947,0,0,0,28777,36110,281228,3,0,85749,0,0,0,0,0,0,0,0,0,0,0,0,185161,0,0,0,0,0,0,28213,0,0,52473,0,0,27083
"1997/3/12",0,0,0,0,0,159754,0,0,0,0,0,0,0,0,0,527088,0,199918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4387521,0,0,0,0,0,284327,0,0,0,0,0,617565,0,0,0,0,65611,0,1594012,0,0,0,0,0,0,0,0,0,0,3203,0,0,0,0,0,0,23215,0,2762,0,0,451311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,423204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9247,0,0,0,52758,0,514441,0,0,242955,0,0,654951,0,0,0,0,0,0,0,0,0,145734,0,0,0,368497,0,0,3527,0,0,78710,0,0,0
"1997/4/9",0,0,0,0,0,383410,0,0,0,0,0,0,0,0,0,1050256,0,1510869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13660605,0,0,0,0,0,229881,0,0,0,0,0,1168004,0,0,0,0,65611,0,1344988,0,37502,0,0,0,0,0,0,0,0,17803,0,0,0,0,0,0,91311,0,5524,0,0,614241,0,0,0,0,0,0,0,0,0,0,34336,0,0,0,0,902834,0,0,0,0,0,0,0,0,0,0,26978,0,0,0,0,8760,0,0,0,65736,36110,349820,218813,0,157206,0,0,0,0,0,0,0,0,0,0,0,0,222870,176420,0,0,0,0,0,10580,0,0,170539,0,0,0
"1997/5/7",0,13782,0,0,0,362110,0,0,0,0,0,0,594245,0,0,1281030,0,2591320,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16838593,0,0,0,0,0,260129,0,0,0,0,0,1517062,0,0,0,0,0,0,4335010,0,75004,0,0,0,0,0,0,0,0,76915,0,0,0,0,0,0,88216,0,8286,0,0,773787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,846407,0,0,0,0,0,0,0,0,0,0,26978,0,0,0,0,9247,0,0,0,77303,144442,493863,93777,0,357287,0,0,0,0,0,0,0,0,0,0,0,0,366761,80191,0,0,0,0,0,21160,73382,0,223012,0,0,0
"1997/6/11",0,0,0,0,0,213006,0,0,0,0,0,0,0,43425,0,4311784,0,607362,0,88920,0,0,0,0,0,0,0,0,0,0,0,29623,0,0,0,0,3130555,0,0,0,0,0,139139,0,0,0,0,0,80552,0,0,0,0,0,0,1905509,0,0,0,0,0,0,0,0,0,0,6647,0,0,0,0,0,0,18572,0,0,0,0,0,0,0,0,0,0,652653,0,0,0,0,0,0,0,0,0,112854,0,0,0,0,0,0,0,0,0,39286,13489,0,0,0,0,3893,0,0,0,0,18055,130325,31259,0,142915,0,0,145545,0,0,0,0,0,0,0,0,0,142602,80191,0,0,368497,0,0,0,31449,0,91829,0,0,0
"1997/7/9",0,0,0,0,0,63902,0,0,0,0,0,0,0,0,0,4111607,0,702791,0,0,0,0,0,0,0,0,0,0,0,0,0,29623,0,0,0,0,142298,0,0,0,0,0,0,0,0,0,0,0,93977,0,0,0,0,65611,0,1630539,0,0,0,0,0,0,0,0,0,0,621,0,0,0,0,0,0,0,0,0,0,61104,263395,0,0,0,0,0,0,0,0,0,0,0,116445,0,0,0,253922,0,0,0,0,0,0,0,0,0,0,13489,0,0,0,0,1947,0,0,0,0,324994,6859,0,0,42874,0,0,0,0,0,0,0,0,0,0,0,0,53798,0,0,0,0,0,0,0,10483,0,0,0,0,0
"1997/8/6",0,0,0,0,0,10650,0,0,0,0,0,0,0,43425,0,28614709,0,412909,0,88920,0,0,0,0,0,0,0,0,0,0,0,19749,0,0,0,0,266462,0,0,0,0,0,48396,0,0,0,0,0,0,0,0,0,0,0,0,4257752,0,0,0,0,0,0,0,0,0,0,3117,0,0,0,0,0,0,0,0,0,0,61104,1881764,0,0,0,0,0,0,0,0,0,0,34336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13489,0,0,0,0,1460,0,0,0,14388,72221,47838,31259,0,57166,0,0,654951,0,0,0,0,0,0,0,0,0,65682,16038,0,0,0,0,0,0,0,0,26237,0,0,0
"1997/9/10",0,0,0,0,0,21301,0,0,0,0,0,0,0,0,0,3518040,0,451154,0,266759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,775669,0,0,0,0,0,12099,0,0,0,0,0,26851,0,0,0,0,196832,0,2784773,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150437,0,0,0,0,0,130531,0,0,0,0,0,58222,0,0,0,282136,0,0,0,0,0,0,0,0,0,0,53957,0,0,0,0,973,0,0,0,14388,108331,61733,0,0,28583,0,0,0,0,0,0,0,354774,0,0,0,0,53798,32076,0,0,0,0,0,3527,0,0,0,0,0,9028
"1997/10/8",0,0,0,0,0,5325,0,0,0,0,0,0,0,0,0,2240255,0,708792,2372574,177839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59291,0,0,0,0,0,12099,0,0,0,0,0,20138,0,0,0,0,98416,0,3186066,0,0,0,0,0,106341,0,0,0,0,496,0,0,0,0,0,0,774,0,0,0,0,29931,4702,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,394990,0,0,0,0,0,0,0,0,0,13095,26978,0,0,0,0,6570,0,0,0,0,54166,58303,15629,0,128623,0,0,291089,0,0,0,0,177387,0,0,0,0,132070,32076,0,0,368497,0,0,0,10483,0,0,0,0,9028
"1997/11/12",0,13782,0,0,0,500563,0,0,0,0,0,0,0,0,0,1601468,0,1882383,1384001,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,189731,0,0,0,0,0,205683,0,0,0,0,0,13425,0,0,0,0,196832,0,4441258,0,0,0,0,0,0,0,360358,0,0,17807,0,0,0,0,0,0,0,0,0,0,0,358394,1881,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,987475,0,0,0,0,0,0,0,0,0,0,269784,0,0,0,0,3407,0,0,0,14388,18055,75451,312589,0,400162,0,0,0,0,0,0,0,443468,0,0,0,0,335012,96229,0,0,368497,0,0,28213,10483,0,26237,30919,0,0
"1997/12/10",0,41347,0,0,0,53251,0,0,0,0,0,0,0,0,0,1595935,0,2149017,2174859,177839,0,0,0,0,0,0,0,0,0,0,0,39498,0,0,0,0,498043,0,0,0,0,0,217782,0,0,0,0,0,67127,0,0,0,0,0,0,3561704,0,0,0,0,0,0,0,0,0,0,13712,0,0,0,0,0,0,12381,0,2762,0,0,0,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,479631,0,0,0,0,0,0,0,0,0,0,161870,0,0,0,0,7787,0,0,0,26520,0,96029,156295,0,228664,0,0,0,0,0,0,0,177387,0,0,0,0,377356,64153,0,0,368497,0,0,0,0,0,13118,15460,0,0
"1998/1/7",0,75804,0,0,0,213006,0,0,0,0,0,0,0,0,0,982410,0,6896776,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,569192,0,0,0,0,0,574703,0,0,0,0,0,1271599,0,0,0,0,131221,0,4085987,0,112506,0,0,0,0,0,0,0,0,3039,0,0,0,0,0,0,27858,0,2762,0,183312,440380,3762,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,733553,0,0,0,0,16302,0,0,0,0,0,40468,0,0,0,0,3893,0,0,0,22570,54166,137184,718956,0,242955,0,0,72772,0,0,0,0,0,0,0,0,0,214333,144343,0,0,0,0,0,0,20966,0,91829,0,0,0
"1998/2/12",0,6891,0,0,0,372760,0,0,0,0,0,0,0,86850,0,790631,0,2974043,790858,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1090951,0,0,0,0,0,677544,0,0,0,0,0,719357,0,0,0,0,65611,0,3001473,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,46429,0,22096,0,61104,0,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1241397,0,0,0,0,0,0,0,0,0,183335,40468,0,0,0,0,973,0,0,0,18902,18055,157762,625179,0,157206,0,0,0,0,0,0,0,0,0,0,0,0,261008,96229,0,0,1105490,0,0,0,20966,0,39355,0,0,0
"1998/3/12",0,0,0,0,0,63902,0,0,0,0,0,0,0,217126,0,63926,0,11543559,0,0,0,0,0,0,0,0,0,0,0,0,0,49372,0,0,0,0,1944739,0,0,0,0,0,768287,0,0,0,0,0,1992626,0,0,0,0,0,0,2594599,0,75004,0,0,0,0,0,0,0,0,4155,0,0,0,0,0,0,30953,0,8286,0,122208,83547,0,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,620699,0,0,0,0,0,0,0,0,0,0,134892,0,0,0,0,487,0,0,0,20313,0,192058,531402,0,114332,0,0,0,0,0,0,0,0,0,0,0,0,139900,176420,0,0,0,0,0,0,20966,0,78710,0,0,0
"1998/4/8",0,6891,0,0,0,372760,0,0,0,0,0,0,0,0,0,63926,0,642496,0,0,0,0,0,0,0,65174,0,0,0,0,0,9874,0,0,0,0,4529819,0,0,0,0,0,326673,0,0,0,0,0,942845,0,0,0,0,131221,0,4130052,0,37502,0,0,0,0,0,0,0,0,9971,0,0,0,0,0,0,23215,0,0,0,61104,1656108,62068,0,0,0,0,0,0,0,0,0,0,58222,0,0,0,2087804,0,0,0,0,10868,0,0,0,0,0,53957,0,0,0,0,10707,0,0,0,28777,54166,466426,218813,0,300121,0,0,0,0,0,0,0,0,0,0,0,0,250199,256610,0,0,0,0,0,0,41933,94212,144302,0,0,0
"1998/5/13",0,0,0,0,0,607066,0,0,0,0,0,0,0,43425,0,621363,0,1148207,593143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,25945663,0,0,0,0,0,193584,0,0,0,0,0,1107823,0,0,0,0,0,0,3195271,0,0,0,0,0,0,0,0,0,0,26023,0,0,0,0,0,0,34048,0,5524,0,305520,74698,24451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,733553,0,0,0,0,10868,0,0,0,0,56427,26978,0,0,0,0,1947,0,0,0,109183,0,43412,0,0,57166,0,0,0,0,0,0,0,88694,0,0,0,0,260579,48114,0,0,0,0,0,0,157247,0,52473,0,0,0
"1998/6/10",0,41347,0,0,0,223656,0,0,0,0,0,0,0,21713,0,1625231,0,2032890,593143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5193876,0,0,0,0,0,217782,0,0,0,0,0,825891,0,0,0,0,65611,0,2085101,0,0,0,0,0,0,0,0,0,0,23234,0,0,0,0,0,0,111430,0,5524,0,61104,186875,26332,0,0,0,0,130531,0,0,0,0,0,0,0,0,0,3611337,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19953,0,0,0,12131,54166,34296,0,0,57166,0,0,0,0,0,0,0,354774,0,0,0,0,288337,32076,0,0,0,0,0,0,41933,0,91829,0,0,0
"1998/7/8",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1776961,0,58981,0,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,0,36297,0,0,0,0,0,359478,0,0,0,0,524886,0,2004219,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1881,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,61733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82132,0,0,0,0,0,0,0,10483,0,13118,0,0,0
"1998/8/12",0,0,0,0,0,74552,0,0,0,0,0,0,0,0,0,491205,0,188231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24198,0,0,0,0,0,110008,0,0,0,0,0,0,1711131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3762,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56427,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2920,0,0,0,0,0,27437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89663,64153,0,0,0,0,0,28213,0,0,26237,0,0,0
"1998/9/9",0,13782,0,0,0,42601,0,0,0,0,0,0,0,0,0,527088,0,266035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6050,0,0,0,0,0,13425,0,0,0,0,0,0,1238450,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13929,0,0,0,0,129355,13166,0,0,0,0,0,0,0,0,0,0,0,13542,0,0,366776,0,0,0,0,0,0,0,0,0,0,53957,0,0,0,0,8760,0,0,0,2257,72221,34296,0,0,128623,0,0,0,0,0,0,0,0,0,0,0,0,41700,64153,0,0,0,0,0,0,0,0,0,15460,0,0
"1998/10/7",0,0,0,0,0,53251,0,0,0,0,0,0,0,141132,0,658860,0,156546,0,133379,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6713,0,0,0,0,0,0,3811017,0,18751,0,0,0,106341,0,0,0,0,1595,0,0,0,0,0,0,1548,0,0,0,61104,96300,17868,0,0,0,0,0,0,0,0,0,0,58222,0,0,0,70534,0,0,0,1799,0,0,0,0,0,0,13489,0,0,0,0,2920,0,0,0,2257,18055,13718,0,0,0,0,0,0,0,0,0,0,44347,0,0,0,0,59525,56133,0,0,0,0,0,0,20966,0,6559,0,0,0
"1998/11/11",0,0,0,0,0,85202,0,0,0,0,0,0,0,412539,0,263544,0,494424,395429,88920,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23716,0,0,0,0,0,66545,0,0,0,0,0,138595,0,0,0,0,65611,0,1169019,0,37502,0,0,0,0,0,0,0,0,8259,0,0,0,0,0,0,0,0,0,0,61104,115040,11285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,56427,0,0,0,0,0,0,0,0,0,28214,53957,0,0,0,0,1947,0,0,0,4514,54166,34296,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26899,48114,0,0,0,0,0,0,10483,0,13118,0,0,0
"1998/12/9",0,0,0,0,0,38341,0,0,0,0,0,0,0,2006241,0,423781,0,1759206,118629,53352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32667,0,0,0,0,0,73539,0,0,0,0,314931,0,3199011,0,0,0,0,0,0,0,0,0,0,9531,0,0,0,0,0,0,0,0,0,0,0,729021,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,101569,0,0,0,0,0,0,0,0,0,0,8094,0,0,0,0,2628,0,0,0,15404,0,37040,0,0,68599,0,0,0,0,0,0,0,0,0,0,0,0,175268,9623,0,0,221098,0,0,0,50319,0,0,0,0,0
"1999/1/13",0,0,0,0,0,19171,0,0,0,0,0,0,356547,2097434,0,474379,0,4799880,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,483813,0,0,0,0,0,29038,0,0,0,0,0,157217,0,0,0,0,433031,0,6688326,0,112506,75583,0,0,0,0,0,0,0,37998,0,0,0,0,0,0,3714,0,0,0,0,1396617,0,0,0,0,0,0,0,0,0,0,0,17467,8125,0,0,287778,0,0,0,15113,0,0,0,0,0,16928,24281,0,0,0,0,6132,0,0,0,16251,54166,41155,0,0,34300,0,0,0,0,0,0,0,106432,0,0,0,0,116219,9623,0,0,0,0,0,0,31449,0,0,0,0,0
"1999/2/9",0,0,0,0,0,2130,0,0,0,0,0,0,0,1124711,0,0,0,1567961,0,0,0,0,0,0,0,52139,0,0,0,0,0,0,0,0,0,0,441124,0,0,0,0,0,9679,0,0,0,0,0,22175,0,0,0,0,354298,0,1135217,0,37502,0,0,0,0,0,0,0,0,142984,0,0,0,0,0,0,8667,0,552,0,0,345120,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,502202,0,0,0,0,3260,0,0,0,0,0,0,0,0,0,0,4672,0,0,0,25843,3611,32420,0,0,40016,0,0,0,0,0,0,0,88694,0,0,0,0,23767,19246,0,0,0,0,0,0,10483,0,0,3092,0,1806
"1999/3/10",0,0,0,0,0,83072,0,0,0,0,0,0,356547,2644591,0,0,0,9072714,0,0,0,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,3415151,0,0,0,0,0,0,0,0,0,0,0,530641,0,0,0,0,866061,0,3638904,0,112506,0,0,0,0,0,0,0,0,4306,0,0,0,0,0,0,26000,0,8286,0,0,520283,0,0,0,0,0,0,0,0,0,0,0,0,12188,0,0,626341,0,0,0,0,0,0,0,0,0,23572,8094,0,0,0,0,6424,0,0,0,14896,10833,82310,0,0,42874,0,0,698614,0,0,0,0,106432,0,0,0,0,96063,9623,0,0,0,0,0,0,44029,0,0,0,0,0
"1999/4/7",0,0,0,0,0,172535,0,0,0,0,0,0,0,2449178,0,2137581,0,1784426,0,0,46551,0,0,0,0,78209,0,0,0,0,0,16293,0,0,0,0,3059406,0,0,0,0,0,43556,0,0,0,0,0,1685740,0,0,0,0,787328,0,3637903,0,22501,0,0,0,0,0,0,0,0,4953,0,0,0,0,0,0,62215,0,3314,0,0,1196989,2257,19349,0,0,0,0,184353,0,0,0,0,0,0,0,0,727910,8396,0,0,0,0,0,0,0,0,0,0,0,0,0,1168,24528,0,0,0,36541,0,150495,0,0,557368,0,0,0,0,0,0,0,0,0,0,0,0,262655,125098,0,0,0,0,0,0,100638,0,39355,0,0,0
"1999/5/12",0,0,0,0,0,172535,0,0,0,0,0,0,0,468991,0,874546,0,485635,0,0,18620,0,0,0,0,0,0,0,0,0,0,11849,0,0,0,0,7356805,0,0,0,0,0,61705,33263,0,0,0,0,1227596,0,0,0,0,78733,0,5369206,0,67504,0,0,0,0,0,0,0,0,13341,0,0,0,0,0,0,0,0,4972,0,0,115040,1129,0,0,0,0,78318,184353,0,0,0,0,0,0,0,0,846407,6297,0,0,0,0,0,0,0,8094,0,8094,0,0,0,0,0,0,0,0,29189,0,45855,0,0,68599,0,0,1397228,0,0,0,0,0,0,0,0,0,242587,76983,0,0,0,0,0,0,25160,0,39355,0,0,0
"1999/6/9",0,0,0,0,0,38341,0,0,0,0,0,0,0,364771,0,744737,0,1039033,118629,0,251375,0,0,0,0,0,0,0,0,0,0,19255,0,0,0,0,2376376,0,0,0,0,0,32667,0,0,0,0,0,1085448,0,0,0,0,0,0,4903304,0,67504,0,0,0,0,0,0,0,0,60832,0,0,0,0,0,0,1857,0,0,0,0,408106,6771,0,0,0,0,234955,368705,0,0,0,0,17467,0,0,0,287778,2099,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7008,0,0,0,21983,0,45563,0,0,102899,0,0,174654,0,0,0,0,0,0,0,0,0,170350,105852,0,0,0,0,0,0,31449,0,15742,18552,0,0
"1999/7/7",0,0,0,0,0,12780,0,0,0,0,0,0,0,651377,0,1454438,0,334675,118629,53352,181549,0,3191,0,0,0,0,0,0,0,0,109606,0,0,0,0,42689,0,143509,0,0,0,21778,0,0,33263,0,0,122391,0,0,0,0,39366,0,39277,0,0,0,0,0,0,0,0,0,0,556,0,0,0,0,0,0,22286,0,0,0,0,50232,0,0,0,0,0,0,0,0,0,2116,20601,0,0,0,0,643269,0,0,0,0,0,0,0,0,0,55001,97122,0,0,0,0,5840,0,0,0,0,0,37040,0,0,111474,0,0,349307,0,0,0,0,0,0,0,0,0,134454,38492,0,0,442196,0,0,0,12580,0,23613,0,0,0
"1999/8/11",0,0,0,0,0,0,0,0,0,0,0,0,0,312661,0,1394553,273974,296654,355886,53352,60516,0,0,0,0,0,0,215673,0,0,0,17774,0,0,0,0,0,0,47836,0,0,0,10889,0,0,582098,0,0,33263,0,0,0,0,0,0,632792,0,0,0,0,0,255218,0,0,0,0,2017,0,0,0,0,0,0,0,0,0,0,0,330805,1129,0,0,0,0,0,0,0,0,0,0,0,0,0,0,203138,14693,0,0,0,0,0,0,0,0,47143,8094,0,0,0,2628,876,0,0,0,0,10833,28809,0,0,51449,0,0,0,0,0,0,0,0,0,0,0,0,30400,9623,0,0,0,0,0,0,0,0,0,0,0,0
"1999/9/8",0,0,0,0,0,12780,0,0,0,0,0,19426,0,286606,0,2501378,121766,289500,118629,0,344477,0,0,0,0,0,0,107836,0,0,0,31104,0,0,0,0,0,0,47836,0,0,0,10889,0,0,2827334,0,0,57428,0,0,0,0,39366,0,3261165,0,0,0,0,0,127609,0,0,0,0,9781,0,0,0,0,0,0,0,0,1657,0,183312,393791,0,0,0,0,0,0,0,0,0,0,0,17467,0,0,0,50784,35683,0,0,0,0,0,0,0,0,47143,16187,0,0,0,2336,4672,0,0,0,0,0,0,0,0,60024,0,0,0,0,0,0,0,106432,0,0,0,0,75317,67360,0,0,0,0,0,0,0,0,0,18552,0,0
"1999/10/13",0,0,0,0,30572,63902,0,0,0,0,0,0,3208925,299633,0,597617,0,527436,711772,0,339822,0,0,0,0,0,0,0,0,0,0,5925,0,0,0,0,99609,0,0,0,0,0,25408,16631,0,7600538,0,0,99788,0,0,0,0,39366,0,2378581,0,22501,0,0,0,2615989,0,0,0,0,884,0,0,0,0,0,0,0,0,0,0,0,320655,10157,0,0,0,0,0,184353,0,0,4232,0,0,0,0,0,50784,10495,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10220,0,0,0,0,0,32924,0,0,197223,0,0,0,0,0,36662,0,372513,0,0,0,0,58405,48114,0,0,0,0,0,2116,0,0,0,9276,0,0
"1999/11/10",0,4135,0,0,0,83072,0,0,0,0,0,0,356547,625322,0,1571304,0,1311592,13760927,160055,246720,0,0,0,0,0,0,0,0,0,0,63690,0,0,0,0,0,0,47836,0,0,0,36297,0,0,166314,0,0,123954,0,0,0,0,118099,0,1620416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,448708,0,0,0,0,0,0,0,0,0,2116,0,0,4063,0,0,33856,14693,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19856,0,0,0,10955,32499,41155,0,0,248672,0,0,174654,0,0,36662,0,53216,0,0,0,0,178640,28869,0,0,0,0,0,2116,37739,0,0,18552,0,0
